,case,Temp,Pressure,f11,f12,f13,f21,f22,f23,f31,f32,f33,p11,p12,p13,p21,p22,p23,p31,p32,p33
5745,10.0,300.35284,-5590.6087,0.9999999999999999,0.0,0.0,0.0,1.0574500077741071,0.0,0.0,0.0,1.0,0.38219562304900184,0.0014735306103011486,0.20742142303914535,0.0015581849553183344,0.8959976191605802,0.0021895356129219765,0.20742142303914535,0.0020705807336754076,0.46736799106360916
5746,10.0,300.65285,-5530.1726,0.9999999999999999,0.0,0.0,0.0,1.0574600037615265,0.0,0.0,0.0,1.0,0.3552328387887382,-0.0014125702418848285,0.23436956223420727,-0.0014937365332969512,0.9089161830330432,0.004948500373535285,0.23436956223420727,0.004679609967216546,0.4612512640701004
5747,10.0,300.07266,-5532.0971,0.9999999999999999,0.0,0.0,0.0,1.0574699997489456,0.0,0.0,0.0,1.0,0.35422423596256775,0.00953555747053625,0.21799291734503234,0.010083565955974025,0.8931649974460221,0.005815469077544552,0.21799291734503234,0.0054994175522002555,0.4795426218054817
5748,10.0,300.55756,-5532.6202,0.9999999999999999,0.0,0.0,0.0,1.0574800287264225,0.0,0.0,0.0,1.0,0.36003530567282405,0.008373727111647522,0.21840413389861527,0.008855049186572246,0.902835821170458,0.012468196176181575,0.21840413389861527,0.011790479098879687,0.4636809164510019
5749,10.0,300.42748,-5583.5858,0.9999999999999999,0.0,0.0,0.0,1.057490024713842,0.0,0.0,0.0,1.0,0.3778493738232688,-0.005491916157734924,0.20146206781304526,-0.005807646553369454,0.8994167809605251,-0.019381481251846605,0.20146206781304526,-0.018327814730064482,0.46587313484886106
5750,10.0,300.1499,-5579.8353,0.9999999999999999,0.0,0.0,0.0,1.0575000207012613,0.0,0.0,0.0,1.0,0.3680353881930811,-0.016337272749613285,0.22235110560655238,-0.0172766662709182,0.8939835211418042,-0.02111696207056658,0.22235110560655238,-0.01996875806826298,0.4802351671734467
5751,10.0,299.93363999999997,-5434.882,0.9999999999999999,0.0,0.0,0.0,1.0575100166886806,0.0,0.0,0.0,1.0,0.3618592917597657,0.006957005381452974,0.20498184061268057,0.007357102877043574,0.8891561240878771,-0.0019674499642202796,0.20498184061268057,-0.0018604551570876285,0.44492811267622895
5752,10.0,299.68567,-5431.7728,0.9999999999999999,0.0,0.0,0.0,1.0575200126760997,0.0,0.0,0.0,1.0,0.3528566121419729,0.006634230711747594,0.2378911767599433,0.0070158317463834855,0.8837230871841782,0.02072877225496009,0.2378911767599433,0.01960130494599818,0.45868447046624383
5753,10.0,299.34906,-5648.5761,0.9999999999999999,0.0,0.0,0.0,1.057530008663519,0.0,0.0,0.0,1.0,0.397437889506391,0.014005214822957086,0.22645017777083326,0.014810934953056253,0.8873513838047631,0.007383143712516388,0.22645017777083326,0.006981498068170213,0.47996800914757537
5754,10.0,300.12156,-5594.2405,0.9999999999999999,0.0,0.0,0.0,1.0575400046509384,0.0,0.0,0.0,1.0,0.38756301424510275,-0.009205498748511991,0.2337366250685801,-0.00973518318931558,0.9094001720758091,0.0059343875956634476,0.2337366250685801,0.0056115017583871045,0.4490666568027334
5755,10.0,300.38723999999996,-5433.0502,0.9999999999999999,0.0,0.0,0.0,1.0575500006383578,0.0,0.0,0.0,1.0,0.36022256341859865,-0.0003898275184554806,0.21616429618528976,-0.00041226209239144296,0.8880382153850481,0.006793053401968462,0.21616429618528976,0.006423387450113984,0.44718871236304314
5756,10.0,300.36054,-5426.2504,0.9999999999999999,0.0,0.0,0.0,1.0575600296158345,0.0,0.0,0.0,1.0,0.33355560392512335,-0.011095320629272888,0.2180197813062525,-0.011733967613291015,0.904366923131566,0.02052349211707757,0.2180197813062525,0.019406455938518082,0.45440878512075744
5757,10.0,300.5962,-5585.8204,0.9999999999999999,0.0,0.0,0.0,1.0575700256032536,0.0,0.0,0.0,1.0,0.37245339163098634,-0.005910599306380734,0.21080911372716588,-0.006250872659779646,0.900883744190303,-0.00014748888165963187,0.21080911372716588,-0.00013946015685864586,0.4704998974873151
5758,10.0,300.56642,-5661.9585,0.9999999999999999,0.0,0.0,0.0,1.0575800215906732,0.0,0.0,0.0,1.0,0.3482943101483167,-0.02063911926817248,0.21123219947201893,-0.02182752020124633,0.9123362567580781,-0.015707236442430966,0.21123219947201893,-0.014852054806033686,0.5070317480211403
5759,10.0,300.39128999999997,-5486.6871,0.9999999999999999,0.0,0.0,0.0,1.0575900175780926,0.0,0.0,0.0,1.0,0.3454533743831834,-0.00967710273398068,0.23854073492173514,-0.010234407250535635,0.915223168412994,-0.010067924371855148,0.23854073492173514,-0.00951968551566981,0.4504811709918587
5760,10.0,300.3505,-5505.4286,0.9999999999999999,0.0,0.0,0.0,1.0576000135655117,0.0,0.0,0.0,1.0,0.35787043322497997,0.016426744759943483,0.21070965529753988,0.017372925480953427,0.894434650483827,0.01814693570743228,0.21070965529753988,0.01715860010842198,0.4660826427772783
5761,10.0,299.96646,-5605.0764,0.9999999999999999,0.0,0.0,0.0,1.057610009552931,0.0,0.0,0.0,1.0,0.37777365948455155,-0.00029406394441185173,0.2331051798515898,-0.0003110049710585911,0.9075102985192932,0.011691450395475063,0.2331051798515898,0.011054595068003591,0.4643937436342308
5762,10.0,299.90031,-5626.5543,0.9999999999999999,0.0,0.0,0.0,1.0576200055403504,0.0,0.0,0.0,1.0,0.37755203692770173,0.016711564296802983,0.22380534640720282,0.017674484724172695,0.9128460938108952,-0.008636386723846385,0.22380534640720282,-0.008165869290108553,0.4658850244329546
5763,10.0,299.65811,-5566.3169,0.9999999999999999,0.0,0.0,0.0,1.0576300015277698,0.0,0.0,0.0,1.0,0.37389281287065457,0.00866794180740925,0.21420257634883497,0.009167475307012866,0.8954184048734163,0.0030160191469726146,0.21420257634883497,0.0028516769972636072,0.46861834695908816
5764,10.0,299.53361,-5477.745,0.9999999999999999,0.0,0.0,0.0,1.0576399975151891,0.0,0.0,0.0,1.0,0.3366175820729023,0.004338738954700196,0.22332089208943237,0.004588823857268169,0.9038195654275459,0.01713228013676488,0.22332089208943237,0.016198593261426687,0.46854064446587224
5765,10.0,300.33984,-5457.7442,0.9999999999999999,0.0,0.0,0.0,1.0576500264926658,0.0,0.0,0.0,1.0,0.36629095983760934,-0.016990247591056884,0.21544241063891453,-0.017969735814798264,0.8813774030701772,-0.015101113134339277,0.21544241063891453,-0.014277986816127589,0.4561806032678137
5766,10.0,299.31862,-5729.9109,0.9999999999999999,0.0,0.0,0.0,1.0576600224800852,0.0,0.0,0.0,1.0,0.3893388447143141,-0.02095666779651208,0.22391429464758292,-0.022165029732766645,0.9199172622837651,-0.02300731736853663,0.22391429464758292,-0.021753036778857582,0.4798806262182851
5767,10.0,299.75155,-5758.6693,0.9999999999999999,0.0,0.0,0.0,1.0576700184675045,0.0,0.0,0.0,1.0,0.39847122728133905,-0.011926195843773888,0.20895862441096738,-0.012613979778331404,0.926127614001679,-0.00569007677854553,0.20895862441096738,-0.005379822325672124,0.4734339117472211
5768,10.0,300.17395,-5568.5469,0.9999999999999999,0.0,0.0,0.0,1.0576800144549237,0.0,0.0,0.0,1.0,0.3612782495648876,-0.0025712483797124576,0.20994630089199803,-0.0027195580234214713,0.9026045367026322,0.018056661394066493,0.20994630089199803,0.01707195101287038,0.4743891076666314
5769,10.0,300.02552000000003,-5486.3823,0.9999999999999999,0.0,0.0,0.0,1.057690010442343,0.0,0.0,0.0,1.0,0.3512371134464246,-0.00026126105660195873,0.21024400049055525,-0.0002763332096855033,0.9048894359431342,0.014137007429981212,0.21024400049055525,0.013365926963864287,0.45560457477372407
5770,10.0,300.41797,-5608.3691,0.9999999999999999,0.0,0.0,0.0,1.0577000064297621,0.0,0.0,0.0,1.0,0.3428886250429125,0.00941991381807311,0.21823658462285758,0.009963442905943733,0.9139743477972451,0.006980191355902862,0.21823658462285758,0.006599405609785623,0.49357209957959314
5771,10.0,300.51347999999996,-5625.7663,0.9999999999999999,0.0,0.0,0.0,1.0577100024171817,0.0,0.0,0.0,1.0,0.38541603947728137,0.019155863990036586,0.23504650660841747,0.0202613489472048,0.9013494035387601,0.004263901135478198,0.23504650660841747,0.004031257268754116,0.4699996124035025
5772,10.0,299.91642,-5598.0156,0.9999999999999999,0.0,0.0,0.0,1.057719998404601,0.0,0.0,0.0,1.0,0.3653989881544956,0.017928565819661683,0.2400245894213713,0.01896340261016934,0.9172749390704881,0.01572659818264615,0.2400245894213713,0.014868394477146286,0.46425756171927274
5773,10.0,300.46929,-5498.2113,0.9999999999999999,0.0,0.0,0.0,1.0577300273820778,0.0,0.0,0.0,1.0,0.373223565889472,-0.01058796502595079,0.2461802680653322,-0.01119920853681941,0.8919518837637972,-0.015052394590742457,0.2461802680653322,-0.014230847381725286,0.45113637698856307
5774,10.0,300.15468,-5469.2158,0.9999999999999999,0.0,0.0,0.0,1.057740023369497,0.0,0.0,0.0,1.0,0.3729954331238329,-0.01194150807928509,0.23610934979066722,-0.012631011034850047,0.8904432860874101,-0.025190391311947165,0.23610934979066722,-0.02381529558813668,0.44364518120377316
5775,10.0,299.89592999999996,-5529.6025,0.9999999999999999,0.0,0.0,0.0,1.0577500193569165,0.0,0.0,0.0,1.0,0.35155554924851884,-0.0043512507695850165,0.2441740321259361,-0.004602535585755349,0.9220085902251631,-0.01454050388576214,0.2441740321259361,-0.013746635423937286,0.4511207033795126
